PolicyID,Line,Construction,County,Latitude,Longitude,TIV-2020,TIV-2021
688889,Residential,Wood,Putnam,29.597705,-82.103005,7922.73,11260.42
866154,Residential,Wood,Putnam,29.594205,-82.09669,20797.17,28907.23
168204,Residential,Masonry,Alachua,29.717163,-82.139832,763415.96,1139215.11
773718,Residential,Wood,Alachua,29.600594,-82.092873,96514.7,100114.21
138643,Residential,Wood,Alachua,29.60033,-82.09277,108859.6,138615.06
722333,Residential,Wood,Alachua,29.60028,-82.09201,96514.7,82234.0
724875,Residential,Wood,Alachua,29.60008,-82.09277,96514.7,100758.45
773871,Residential,Wood,Alachua,29.6001,-82.09325,108859.6,150326.51
214296,Residential,Wood,Alachua,29.59912,-82.092,108859.6,135390.21
571225,Residential,Wood,Alachua,29.59889,-82.092,108859.6,93390.21
241601,Residential,Wood,Alachua,29.59865,-82.092,76640.52,81236.5
735423,Residential,Wood,Alachua,29.59858,-82.09247,96514.7,97064.44
881273,Residential,Wood,Alachua,29.59857,-82.09277,96514.7,119900.59
714858,Residential,Wood,Alachua,29.59826,-82.09324,122326.77,153162.9
120667,Residential,Wood,Alachua,29.59809,-82.09247,96514.7,132755.96
269602,Residential,Wood,Alachua,29.48749,-82.169868,106200.0,160313.79
478249,Residential,Masonry,Alachua,29.65957,-82.29943,1407600.0,2372492.91
531488,Residential,Wood,Alachua,29.5972,-82.217484,133110.0,175129.1
747370,Residential,Wood,Alachua,29.661297,-82.305504,159390.0,201007.37
799531,Residential,Wood,Alachua,29.661297,-82.305504,25650.0,27623.0
435758,Residential,Wood,Alachua,29.661297,-82.305504,164520.0,217314.47
537729,Residential,Wood,Alachua,29.661297,-82.305504,6480.0,8824.35
568044,Residential,Masonry,Alachua,29.661297,-82.305504,892530.0,1315044.78
872479,Residential,Masonry,Alachua,29.661297,-82.305504,892530.0,1230986.3
330458,Residential,Wood,Alachua,29.661297,-82.305504,2700.0,2965.23
665134,Residential,Wood,Alachua,29.661297,-82.305504,23670.0,34510.03
173110,Residential,Wood,Alachua,29.661297,-82.305504,23670.0,34629.49
384225,Residential,Masonry,Alachua,29.66064,-82.29745,823500.0,830985.62
729334,Residential,Wood,Alachua,29.66064,-82.29745,73890.0,65527.87
517870,Residential,Wood,Alachua,29.66064,-82.29745,73890.0,82875.76
213566,Residential,Wood,Alachua,29.66064,-82.29745,3825.0,2852.62
695321,Residential,Wood,Alachua,29.66064,-82.29745,3825.0,4536.66
480664,Residential,Wood,Alachua,29.66064,-82.29745,3474.0,4807.08
608422,Residential,Wood,Alachua,29.66064,-82.29745,3474.0,6069.04
936648,Residential,Wood,Alachua,29.66064,-82.29745,3474.0,3101.73
110174,Residential,Wood,Alachua,29.66064,-82.29745,450.0,503.71
378971,Residential,Wood,Alachua,29.66064,-82.29745,450.0,386.7
155111,Residential,Wood,Alachua,29.66064,-82.29745,450.0,720.36
141199,Residential,Wood,Alachua,29.66064,-82.29745,450.0,465.71
324939,Residential,Wood,Alachua,29.66064,-82.29745,450.0,828.74
579360,Residential,Wood,Alachua,29.66064,-82.29745,3600.0,3837.24
946484,Commercial,Reinforced Masonry,Alachua,29.635395,-82.269936,2555010.0,2397169.15
490596,Commercial,Reinforced Masonry,Alachua,29.635395,-82.269936,4887180.0,7292767.29
984466,Residential,Wood,Alachua,29.635395,-82.269936,72990.0,68804.46
694369,Residential,Wood,Alachua,29.635395,-82.269936,72990.0,88639.06
490831,Residential,Wood,Alachua,29.635395,-82.269936,7830.0,10566.27
929540,Residential,Wood,Alachua,29.635395,-82.269936,4140.0,4738.23
264647,Residential,Wood,Alachua,29.635395,-82.269936,450.0,716.82
931364,Residential,Wood,Alachua,29.635395,-82.269936,3825.0,2864.16
237017,Residential,Wood,Alachua,29.635395,-82.269936,3825.0,5995.39
656546,Residential,Wood,Alachua,29.635395,-82.269936,3825.0,3119.57
951004,Residential,Wood,Alachua,29.635395,-82.269936,5220.0,5793.62
819861,Residential,Wood,Alachua,29.635395,-82.269936,5220.0,7611.65
473686,Residential,Wood,Alachua,29.635395,-82.269936,5220.0,7780.83
637651,Residential,Wood,Alachua,29.635395,-82.269936,20889.0,17064.08
688438,Residential,Wood,Alachua,29.635395,-82.269936,18108.0,16899.11
484767,Residential,Wood,Alachua,29.635395,-82.269936,2088.0,2408.83
266479,Residential,Wood,Alachua,29.635395,-82.269936,3474.0,5742.52
758229,Residential,Wood,Alachua,29.635395,-82.269936,2700.0,2642.46
286882,Residential,Wood,Alachua,29.635395,-82.269936,810.0,1103.88
721224,Residential,Wood,Alachua,29.635395,-82.269936,810.0,721.77
357526,Residential,Wood,Alachua,29.635395,-82.269936,29287.8,49819.25
471283,Residential,Wood,Alachua,29.659225,-82.286903,73890.0,81812.86
843111,Residential,Wood,Alachua,29.659225,-82.286903,84420.0,87754.59
387071,Residential,Wood,Alachua,29.659225,-82.286903,73890.0,91577.86
640343,Residential,Wood,Alachua,29.659225,-82.286903,6210.0,9617.95
582060,Residential,Masonry,Alachua,29.659225,-82.286903,786600.0,607766.49
820364,Residential,Wood,Alachua,29.659225,-82.286903,2700.0,4409.56
625958,Residential,Wood,Alachua,29.659225,-82.286903,101340.0,110050.38
201427,Residential,Wood,Alachua,29.659225,-82.286903,2088.0,2716.14
253466,Commercial,Reinforced Masonry,Alachua,29.64515,-82.31001,1874070.0,1562929.4
598335,Commercial,Reinforced Masonry,Alachua,29.64515,-82.31001,1981980.0,2472321.85
944896,Residential,Wood,Alachua,29.64515,-82.31001,25380.0,34182.67
346388,Residential,Wood,Alachua,29.64515,-82.31001,72990.0,76516.88
605170,Residential,Wood,Alachua,29.64515,-82.31001,450.0,568.62
269438,Residential,Wood,Alachua,29.64515,-82.31001,2700.0,3584.93
433895,Residential,Wood,Alachua,29.64515,-82.31001,450.0,661.5
765606,Residential,Wood,Alachua,29.64515,-82.31001,450.0,466.17
682863,Residential,Wood,Alachua,29.64515,-82.31001,450.0,446.75
291804,Residential,Wood,Alachua,29.64515,-82.31001,450.0,482.48
220809,Residential,Wood,Alachua,29.64515,-82.31001,450.0,493.34
498368,Residential,Wood,Alachua,29.64515,-82.31001,450.0,433.87
262743,Residential,Wood,Alachua,29.64515,-82.31001,9000.0,14355.79
712339,Residential,Masonry,Alachua,29.64822,-82.271027,962550.0,1509744.27
324913,Residential,Masonry,Alachua,29.64822,-82.271027,1050390.0,1664447.99
415217,Residential,Wood,Alachua,29.64822,-82.271027,166950.0,145847.52
503903,Residential,Wood,Alachua,29.64822,-82.271027,450.0,621.09
552955,Residential,Wood,Alachua,29.64822,-82.271027,2700.0,3377.62
464818,Residential,Wood,Alachua,29.64822,-82.271027,3825.0,3011.54
600018,Residential,Wood,Alachua,29.64822,-82.271027,3825.0,3178.42
302222,Residential,Wood,Alachua,29.64822,-82.271027,3825.0,3376.48
420605,Residential,Wood,Alachua,29.64822,-82.271027,3825.0,4229.32
301045,Residential,Wood,Alachua,29.64822,-82.271027,3825.0,5989.95
259906,Residential,Wood,Alachua,29.64822,-82.271027,6300.0,5362.74
221378,Residential,Wood,Alachua,29.64822,-82.271027,540.0,938.32
150874,Residential,Wood,Alachua,29.64822,-82.271027,540.0,712.16
368266,Residential,Wood,Alachua,29.64822,-82.271027,720.0,797.37
121963,Commercial,Reinforced Concrete,Alachua,29.64273,-82.3083,14400000.0,18000000.0
318296,Residential,Wood,Alachua,29.64273,-82.3083,104040.0,134908.88
500078,Residential,Wood,Alachua,29.64273,-82.3083,84420.0,96329.47
201284,Residential,Wood,Alachua,29.64273,-82.3083,84420.0,118559.87
126900,Residential,Wood,Alachua,29.64273,-82.3083,450.0,379.01
504747,Residential,Wood,Alachua,29.64273,-82.3083,450.0,530.96
142216,Residential,Wood,Alachua,29.64273,-82.3083,123840.0,142795.94
654171,Residential,Wood,Alachua,29.64273,-82.3083,195930.0,299537.78
207069,Residential,Wood,Alachua,29.64273,-82.3083,3825.0,5708.22
305813,Residential,Wood,Alachua,29.64273,-82.3083,5220.0,7216.59
252986,Residential,Wood,Alachua,29.64273,-82.3083,5220.0,4659.48
587738,Residential,Wood,Alachua,29.64273,-82.3083,5220.0,5243.26
559257,Residential,Wood,Alachua,29.64273,-82.3083,5220.0,5752.44
630829,Residential,Wood,Alachua,29.64273,-82.3083,3474.0,5028.72
170435,Residential,Wood,Alachua,29.64273,-82.3083,3474.0,3519.74
446110,Residential,Wood,Alachua,29.64273,-82.3083,450.0,680.66
126764,Residential,Wood,Alachua,29.64273,-82.3083,450.0,563.77
699614,Residential,Wood,Alachua,29.64273,-82.3083,450.0,554.9
651695,Residential,Masonry,Alachua,29.651899,-82.301277,871650.0,1232363.18
388933,Residential,Wood,Alachua,29.651899,-82.301277,238140.0,263473.33
495236,Residential,Wood,Alachua,29.651899,-82.301277,12240.0,12820.42
482055,Residential,Wood,Alachua,29.651899,-82.301277,49320.0,69399.75
659171,Residential,Masonry,Alachua,29.651899,-82.301277,369630.0,394234.42
725260,Residential,Wood,Alachua,29.651899,-82.301277,110070.0,97255.1
831292,Residential,Wood,Alachua,29.651899,-82.301277,8190.0,10027.02
864086,Residential,Wood,Alachua,29.651899,-82.301277,29700.0,33717.22
518164,Residential,Wood,Alachua,29.651899,-82.301277,48690.0,50170.18
480208,Residential,Wood,Alachua,29.651899,-82.301277,52740.0,41010.62
136434,Residential,Wood,Alachua,29.651899,-82.301277,16200.0,12299.04
305521,Residential,Wood,Alachua,29.651899,-82.301277,101340.0,78116.11
661198,Residential,Wood,Alachua,29.651899,-82.301277,3330.0,4945.05
543851,Residential,Wood,Alachua,29.651899,-82.301277,2700.0,3101.69
267867,Residential,Wood,Alachua,29.651899,-82.301277,90090.0,120583.66
457985,Residential,Wood,Alachua,29.651899,-82.301277,254340.0,269357.76
168548,Residential,Masonry,Alachua,29.65073,-82.3023,360090.0,310066.3
185865,Residential,Masonry,Alachua,29.6569,-82.28517,593910.0,880032.08
301194,Residential,Wood,Alachua,29.6569,-82.28517,259560.0,249969.26
976776,Residential,Wood,Alachua,29.6569,-82.28517,79290.0,105123.32
152276,Residential,Wood,Alachua,29.6569,-82.28517,47430.0,47140.11
871875,Residential,Wood,Alachua,29.6569,-82.28517,155430.0,245795.6
924057,Residential,Wood,Alachua,29.6569,-82.28517,69570.0,63174.29
446667,Residential,Wood,Alachua,29.6569,-82.28517,67500.0,68125.05
953842,Commercial,Reinforced Masonry,Alachua,29.6569,-82.28517,4750290.0,6074290.83
588692,Residential,Wood,Alachua,29.6569,-82.28517,450.0,569.09
313609,Residential,Wood,Alachua,29.6569,-82.28517,450.0,611.84
166937,Residential,Wood,Alachua,29.6569,-82.28517,2088.0,2413.36
659005,Residential,Wood,Alachua,29.6569,-82.28517,2088.0,2776.35
133729,Residential,Wood,Alachua,29.6569,-82.28517,2088.0,2757.16
511474,Residential,Wood,Alachua,29.6569,-82.28517,3600.0,4161.4
697765,Residential,Wood,Alachua,29.645916,-82.295692,253934.1,267819.22
954416,Residential,Wood,Alachua,29.617895,-82.25563,21884.34,20216.53
838781,Residential,Wood,Alachua,29.628525,-82.304865,33296.69,25546.15
218842,Commercial,Reinforced Masonry,Alachua,29.641306,-82.289238,5081196.43,4396108.87
571395,Commercial,Reinforced Masonry,Alachua,29.650955,-82.293305,7857114.47,7310793.59
301366,Commercial,Reinforced Masonry,Columbia,29.813396,-82.565338,1849905.0,2870127.61
387968,Residential,Masonry,Alachua,29.83288,-82.60976,402300.0,381882.47
724440,Residential,Wood,Alachua,29.812665,-82.564365,19417.86,25929.83
581637,Residential,Wood,Alachua,29.812665,-82.564365,3698.64,5741.47
185905,Residential,Wood,Alachua,29.812665,-82.564365,61027.56,45710.62
477964,Residential,Wood,Alachua,29.8131,-82.56094,261678.78,258930.37
361719,Residential,Wood,Alachua,29.835442,-82.591858,142830.0,100043.13
741020,Residential,Masonry,Alachua,29.835442,-82.591858,1208520.0,1519124.14
501178,Residential,Wood,Alachua,29.835442,-82.591858,198360.0,235443.8
465335,Residential,Wood,Alachua,29.835442,-82.591858,147420.0,130168.91
546320,Residential,Masonry,Alachua,29.835442,-82.591858,447930.0,371062.52
439420,Residential,Masonry,Alachua,29.835442,-82.591858,613350.0,528962.85
864039,Residential,Wood,Alachua,29.835442,-82.591858,25830.0,24875.58
300236,Residential,Wood,Alachua,29.835442,-82.591858,259560.0,207776.74
701602,Residential,Wood,Alachua,29.835442,-82.591858,72990.0,112813.34
362064,Residential,Wood,Alachua,29.835442,-82.591858,72990.0,99110.2
260827,Residential,Wood,Alachua,29.835442,-82.591858,450.0,549.53
685917,Residential,Wood,Alachua,29.835442,-82.591858,450.0,590.96
136694,Residential,Wood,Alachua,29.835442,-82.591858,450.0,435.66
542241,Residential,Wood,Alachua,29.835442,-82.591858,5400.0,5047.53
206988,Residential,Wood,Alachua,29.835442,-82.591858,1080.0,1236.06
899207,Residential,Wood,Alachua,29.835442,-82.591858,2700.0,4394.41
698395,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,3091.88
972134,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,3094.39
936616,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,5200.71
129496,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,4297.48
976139,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,4641.59
251860,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,3164.04
540333,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,5631.65
542421,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,5842.89
433804,Residential,Wood,Alachua,29.835442,-82.591858,3825.0,5953.47
770274,Residential,Wood,Alachua,29.821555,-82.608055,251170.86,343850.4
415424,Residential,Wood,Alachua,29.821555,-82.608055,40838.44,35725.46
771709,Residential,Masonry,Alachua,29.83473,-82.59823,711071.0,728207.81
285787,Residential,Masonry,Alachua,29.840343,-82.603157,956307.53,1057679.96
815920,Residential,Masonry,Alachua,29.8332,-82.59805,698272.6,1291287.6
791792,Residential,Masonry,Alachua,29.834217,-82.613625,1042863.74,1430385.65
828529,Residential,Masonry,Alachua,29.833729,-82.597923,561917.54,656330.92
127522,Residential,Wood,Alachua,29.826138,-82.59877,140507.44,132567.08
460976,Residential,Masonry,Alachua,29.82463,-82.5978,481428.77,438000.05
616700,Residential,Masonry,Alachua,29.81712,-82.574715,625070.7,558006.86
656210,Residential,Wood,Alachua,29.8332,-82.59805,196396.18,194095.4
418722,Residential,Wood,Alachua,29.832016,-82.608147,22445.28,25997.65
532196,Residential,Wood,Alachua,29.82463,-82.5978,35227.86,27433.77
167286,Residential,Wood,Alachua,29.79679,-82.62049,134334.99,174007.47
536834,Residential,Wood,Alachua,29.79679,-82.62049,24128.67,26107.61
694034,Residential,Masonry,Alachua,29.79679,-82.62049,673358.35,958929.62
557119,Residential,Wood,Alachua,29.79679,-82.62049,56113.2,66707.93
594214,Residential,Wood,Alachua,29.79679,-82.62049,117837.71,168875.58
106447,Residential,Wood,Alachua,29.83628,-82.58826,245775.8,275679.34
284125,Residential,Wood,Alachua,29.825,-82.6113,39279.24,39761.74
655202,Residential,Wood,Alachua,29.825,-82.6113,14589.43,21033.2
956632,Residential,Wood,Alachua,29.825,-82.6113,28056.6,37796.05
646935,Residential,Masonry,Dixie,29.501989,-83.269386,945000.0,999500.04
805105,Residential,Wood,Dixie,29.501989,-83.269386,16200.0,17951.67
747568,Residential,Wood,Dixie,29.44146,-83.286965,73615.38,81543.76
535709,Residential,Wood,Dixie,29.44146,-83.286965,44890.56,48309.42
581041,Commercial,Reinforced Masonry,Alachua,29.70326,-82.392235,3968692.2,4589193.26
660667,Residential,Wood,Alachua,29.70603,-82.38325,148500.0,234480.02
233865,Commercial,Reinforced Masonry,Alachua,29.70776,-82.38713,2136870.0,2482188.19
212800,Residential,Wood,Alachua,29.70776,-82.38713,72990.0,96756.27
408901,Residential,Wood,Alachua,29.70776,-82.38713,72990.0,80464.18
296771,Residential,Wood,Alachua,29.70776,-82.38713,72990.0,67540.86
138288,Residential,Wood,Alachua,29.70776,-82.38713,450.0,563.28
750982,Residential,Wood,Alachua,29.70776,-82.38713,450.0,686.16
905318,Residential,Wood,Alachua,29.70776,-82.38713,450.0,639.07
662289,Residential,Wood,Alachua,29.70776,-82.38713,3600.0,2687.39
764386,Residential,Wood,Alachua,29.70776,-82.38713,6300.0,4994.59
424964,Residential,Wood,Alachua,29.70776,-82.38713,21870.0,30878.69
306022,Residential,Wood,Alachua,29.70776,-82.38713,3825.0,3707.23
431081,Residential,Wood,Alachua,29.70776,-82.38713,3825.0,5166.23
519923,Residential,Wood,Alachua,29.70776,-82.38713,3825.0,4167.35
823053,Residential,Wood,Alachua,29.70776,-82.38713,3825.0,5657.02
646658,Residential,Wood,Alachua,29.70776,-82.38713,450.0,417.17
268806,Residential,Wood,Alachua,29.70776,-82.38713,450.0,477.22
576903,Residential,Wood,Alachua,29.70776,-82.38713,720.0,902.02
120617,Residential,Masonry,Alachua,29.72192,-82.36223,370749.6,361327.37
739346,Residential,Masonry,Alachua,29.75531,-82.408928,635785.2,1007827.63
176905,Residential,Masonry,Alachua,29.70326,-82.392303,751500.0,749192.9
881403,Residential,Wood,Clay,29.7735,-82.05159,10935.0,13790.17
890018,Residential,Wood,Clay,29.77768,-82.03666,177534.72,141118.8
298166,Residential,Masonry,Clay,29.791618,-82.041122,627738.04,500407.66
201251,Residential,Wood,Clay,29.78927,-82.04357,3793.74,4556.99
484359,Residential,Wood,Clay,29.780254,-82.030495,15380.04,19675.07
230940,Residential,Wood,Clay,29.779951,-82.030373,41013.43,75965.08
672013,Residential,Wood,Clay,29.782179,-82.026207,28869.12,36371.45
315790,Residential,Wood,Clay,29.787697,-82.032242,28869.12,38460.59
323040,Residential,Wood,Clay,29.777412,-82.037407,134724.42,174062.87
858397,Residential,Wood,Clay,29.8031,-81.9908,141864.26,244043.98
413161,Residential,Wood,Clay,29.8031,-81.9908,15150.56,20478.21
506347,Residential,Masonry,Clay,29.78656,-82.02828,553388.33,777222.85
767514,Residential,Wood,Clay,29.81117,-81.9945,63259.77,50163.99
632481,Residential,Wood,Clay,29.81117,-81.9945,25467.53,32139.9
703886,Residential,Wood,Clay,29.81117,-81.9945,78558.47,77405.24
992295,Residential,Wood,Clay,29.76306,-81.99179,35912.45,47885.65
662150,Residential,Wood,Clay,29.814301,-81.922302,70478.17,69296.82
810240,Residential,Wood,Alachua,29.8457,-82.405,298539.9,340335.49
570805,Residential,Wood,Marion,29.449451,-82.221313,303242.4,471875.5
426375,Residential,Wood,Marion,29.447793,-82.215956,156250.28,214926.64
847430,Residential,Wood,Marion,29.44881,-82.219822,260417.14,360852.22
729735,Residential,Wood,Alachua,29.7119,-82.049975,198000.0,283140.0
361660,Residential,Wood,Alachua,29.7119,-82.049975,126360.0,199653.85
305757,Residential,Masonry,Putnam,29.7301,-82.0024,1043266.77,1173205.65
106478,Residential,Wood,Marion,29.456469,-82.307671,252000.0,357633.36
876369,Residential,Wood,Alachua,29.50448,-82.284575,139050.0,187717.5
586559,Residential,Wood,Alachua,29.50448,-82.284575,104490.0,117776.95
751981,Residential,Wood,Marion,29.456491,-82.307838,18000.0,28791.27
726513,Residential,Wood,Alachua,29.508509,-82.279488,39510.39,64809.28
446471,Residential,Wood,Alachua,29.508509,-82.279488,9832.12,11999.95
711093,Residential,Wood,Alachua,29.508375,-82.279488,169985.61,283062.76
343094,Residential,Masonry,Alachua,29.4905,-82.2805,651600.0,855024.31
638391,Residential,Wood,Marion,29.4905,-82.2805,13467.17,14817.2
235507,Residential,Wood,Marion,29.4905,-82.2805,253785.39,317892.09
698136,Residential,Masonry,Levy,29.2843,-82.684235,380609.1,557910.52
876161,Residential,Masonry,Alachua,29.65852,-82.604713,1557000.0,1666924.2
539269,Commercial,Reinforced Masonry,Alachua,29.6463,-82.5755,6020061.3,6348154.64
132747,Residential,Wood,Alachua,29.64587,-82.60494,256923.0,212103.3
277402,Residential,Wood,Alachua,29.67127,-82.52002,230400.0,252614.25
896805,Residential,Masonry,Alachua,29.63785,-82.61352,843750.0,884911.5
273019,Residential,Wood,Alachua,29.63785,-82.61352,70650.0,58392.23
768471,Residential,Wood,Alachua,29.63785,-82.61352,72990.0,116982.53
633213,Residential,Wood,Alachua,29.63785,-82.61352,72990.0,77460.05
453462,Residential,Wood,Alachua,29.63785,-82.61352,2700.0,3340.01
274159,Residential,Wood,Alachua,29.63785,-82.61352,296730.0,323829.76
429609,Residential,Wood,Alachua,29.63785,-82.61352,3825.0,4763.55
869566,Commercial,Reinforced Masonry,Alachua,29.64186,-82.61538,1999710.0,2882461.98
333942,Residential,Wood,Alachua,29.64186,-82.61538,6480.0,7797.77
387575,Residential,Masonry,Alachua,29.64186,-82.61538,601893.0,476846.12
290904,Residential,Masonry,Alachua,29.64186,-82.61538,1723050.0,2466890.69
972222,Residential,Wood,Alachua,29.64186,-82.61538,2430.0,3836.29
879685,Residential,Wood,Alachua,29.64186,-82.61538,7650.0,8681.5
953191,Residential,Wood,Alachua,29.64186,-82.61538,43470.0,40913.27
521304,Residential,Wood,Alachua,29.64186,-82.61538,55440.0,67721.62
830680,Residential,Wood,Alachua,29.64186,-82.61538,450.0,608.61
439619,Residential,Wood,Alachua,29.64186,-82.61538,450.0,418.52
104374,Residential,Wood,Alachua,29.64186,-82.61538,450.0,443.61
837140,Residential,Wood,Alachua,29.64186,-82.61538,2070.0,2911.46
903742,Residential,Wood,Alachua,29.64186,-82.61538,2250.0,3561.52
518796,Residential,Wood,Alachua,29.64186,-82.61538,2250.0,4062.15
710822,Residential,Wood,Alachua,29.64186,-82.61538,2250.0,3606.12
870208,Residential,Wood,Alachua,29.64186,-82.61538,2700.0,3894.16
481611,Residential,Wood,Alachua,29.64186,-82.61538,900.0,931.95
176635,Residential,Wood,Alachua,29.64186,-82.61538,900.0,1340.07
410016,Residential,Wood,Alachua,29.64186,-82.61538,145980.0,122933.85
620223,Residential,Wood,Alachua,29.64186,-82.61538,5211.0,7053.61
543942,Residential,Wood,Alachua,29.64186,-82.61538,5211.0,6108.06
819173,Residential,Wood,Alachua,29.64186,-82.61538,12546.0,16736.68
393536,Residential,Wood,Alachua,29.64186,-82.61538,18108.0,14082.59
381133,Residential,Wood,Alachua,29.64186,-82.61538,5040.0,8522.59
868538,Residential,Wood,Alachua,29.64186,-82.61538,3600.0,4066.37
786415,Residential,Wood,Alachua,29.64186,-82.61538,3600.0,4041.72
664665,Residential,Wood,Alachua,29.64186,-82.61538,810.0,1092.04
459492,Residential,Wood,Alachua,29.64186,-82.61538,810.0,1321.97
928371,Residential,Wood,Alachua,29.64186,-82.61538,16740.0,22184.05
776180,Commercial,Reinforced Masonry,Alachua,29.641392,-82.606598,2057040.0,1839438.08
625662,Residential,Wood,Alachua,29.641392,-82.606598,72990.0,86081.49
645413,Residential,Wood,Alachua,29.641392,-82.606598,1800.0,1789.34
592202,Residential,Wood,Alachua,29.641392,-82.606598,79740.0,133829.24
330131,Residential,Masonry,Alachua,29.641392,-82.606598,726975.0,940984.81
349576,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,6017.49
193853,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,3756.49
856637,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,6180.68
574062,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,3658.0
565871,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,4468.37
520968,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,5252.98
780794,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,3644.65
412864,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,5206.16
139123,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,3703.14
700522,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,5564.9
816239,Residential,Wood,Alachua,29.641392,-82.606598,3825.0,6188.79
430786,Residential,Wood,Alachua,29.64911,-82.482285,206439.3,325319.44
783574,Residential,Wood,Alachua,29.6463,-82.5755,16705.2,21216.94
773306,Commercial,Reinforced Concrete,Alachua,29.654808,-82.499428,9270000.0,13680000.0
907794,Residential,Wood,Alachua,29.65382,-82.61385,67335.83,73564.4
448405,Residential,Wood,Alachua,29.65381,-82.61411,76313.95,90477.81
634073,Residential,Wood,Alachua,29.65284,-82.6142,97636.96,111027.87
725495,Residential,Wood,Alachua,29.6531,-82.61432,97636.96,91750.23
617731,Residential,Wood,Alachua,29.65267,-82.61468,86414.32,111162.52
423691,Residential,Wood,Alachua,29.65339,-82.61458,86414.32,90527.64
885786,Residential,Wood,Alachua,29.65313,-82.61463,67335.83,88334.92
662352,Residential,Wood,Alachua,29.6523,-82.61318,76313.95,100028.5
472175,Residential,Wood,Alachua,29.65247,-82.61324,76313.95,110220.23
711972,Residential,Wood,Alachua,29.65243,-82.61372,67335.83,64649.54
570139,Residential,Wood,Alachua,29.65299,-82.61396,86414.32,85045.69
689910,Residential,Wood,Alachua,29.6537,-82.61367,97636.96,74551.68
818955,Residential,Masonry,Marion,29.266564,-82.152112,659748.98,933373.27
141014,Residential,Wood,Dixie,29.601852,-82.985855,113464.8,127006.6
744296,Residential,Wood,Dixie,29.590731,-82.974892,106139.7,155817.33
310528,Residential,Wood,Dixie,29.77993,-82.97044,1655.34,1729.52
553445,Residential,Wood,Dixie,29.34138,-83.13288,179674.45,278567.27
643885,Residential,Wood,Dixie,29.606121,-82.982208,336005.81,284344.25
434073,Residential,Wood,Dixie,29.346994,-83.124504,323212.01,327050.47
874806,Residential,Wood,Dixie,29.60347,-82.97994,323212.01,326411.48
437207,Residential,Wood,Dixie,29.55819,-82.95088,6733.58,9318.85
414688,Residential,Wood,Dixie,29.55819,-82.95088,154872.42,129084.61
200837,Residential,Wood,Dixie,29.77993,-82.97044,67335.83,81461.41
878797,Residential,Wood,Dixie,29.34138,-83.13288,44890.56,64905.01
890540,Residential,Wood,Dixie,29.354773,-83.112274,142527.52,221248.31
320663,Residential,Masonry,Dixie,29.354773,-83.112274,420848.97,440586.78
424313,Residential,Wood,Dixie,29.354773,-83.112274,322650.87,502739.1
763644,Residential,Wood,Dixie,29.354773,-83.112274,23118.64,30258.16
266529,Residential,Masonry,Levy,29.323435,-82.7734,458797.71,408634.6
107496,Residential,Wood,Marion,29.37422,-82.196358,316710.0,491328.06
550768,Residential,Wood,Marion,29.41738,-82.22188,228563.1,300043.92
549765,Residential,Wood,Marion,29.369993,-82.196182,190733.4,232256.06
444395,Residential,Wood,Marion,29.369993,-82.196182,3690.0,5040.26
370819,Residential,Masonry,Marion,29.347088,-82.218208,385933.5,304976.23
775235,Residential,Wood,Marion,29.37002,-82.19709,7938.74,8619.09
539443,Commercial,Reinforced Masonry,Marion,29.37085,-82.19708,1894708.31,2898107.93
318847,Commercial,Reinforced Masonry,Marion,29.408365,-82.245888,6283940.04,9810000.0
800870,Residential,Wood,Marion,29.32684,-82.19773,295026.35,350278.88
102520,Residential,Masonry,Marion,29.368963,-82.197517,521859.45,644767.79
714060,Residential,Wood,Marion,29.3795,-82.2309,28056.6,34856.39
701476,Residential,Wood,Marion,29.31051,-82.27276,15828.41,17836.59
732949,Residential,Masonry,Gilchrist,29.61425,-82.81624,482400.0,511292.87
328456,Residential,Wood,Gilchrist,29.6114,-82.8325,292500.0,311775.75
853914,Residential,Masonry,Levy,29.561682,-82.923172,391927.5,539260.89
259426,Residential,Wood,Levy,29.58536,-82.92384,235460.77,220018.31
708797,Residential,Masonry,Levy,29.58536,-82.92384,388437.24,570488.83
442200,Residential,Wood,Gilchrist,29.61056,-82.81648,20617.92,28831.1
409540,Residential,Wood,Gilchrist,29.61056,-82.81648,16055.27,17330.32
871096,Residential,Wood,Gilchrist,29.61056,-82.81648,2986.71,4742.7
789151,Residential,Wood,Gilchrist,29.61056,-82.81648,29230.02,25437.83
